movie_id,title,genre,language,mood,rating,popularity,year
6081,"Never Play Clever Again (Gendarme et les gendarmettes, Le) (1982)",Comedy,English,Feel-Good,3.1195652173913,92,1982
6082,"Grey Fox, The (1982)",Romance,English,Emotional,3.65445026178011,191,1982
6083,Hammett (1982),Crime,English,General,3.28461538461538,65,1982
6084,Honkytonk Man (1982),Comedy,English,Feel-Good,3.02032520325203,123,1982
6089,"J. Gang Meets Dynamite Harry, The (JÃ¶nssonligan & DynamitHarry) (1982)",Comedy,English,Feel-Good,2.57142857142857,56,1982
6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),Comedy,English,Feel-Good,3.3780487804878,82,1982
6092,"Last American Virgin, The (1982)",Comedy,English,Feel-Good,2.76436781609195,174,1982
6093,"Last Unicorn, The (1982)",Animation,English,Feel-Good,3.64520643806858,1429,1982
6094,Liquid Sky (1982),Comedy,English,Feel-Good,3.13837638376384,271,1982
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,English,Mass,2.95283018867925,53,1982
6096,Making Love (1982),Drama,English,Emotional,3.00819672131148,61,1982
6099,Megaforce (1982),Action,English,Mass,1.96067415730337,89,1982
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy,English,Feel-Good,3.30510018214936,549,1982
6101,Missing (1982),Drama,English,Emotional,3.76343154246101,577,1982
6102,"Missionary, The (1982)",Comedy,English,Feel-Good,3.13679245283019,106,1982
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,English,Feel-Good,3.91854636591479,2793,1982
6105,Moonlighting (1982),Drama,English,Emotional,3.45987654320988,162,1982
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama,English,Emotional,3.69480519480519,154,1982
6109,One from the Heart (1982),Drama,English,Emotional,2.91603053435115,131,1982
6114,Permanent Vacation (1982),Drama,English,Emotional,3.16568047337278,169,1982
6115,Personal Best (1982),Drama,English,Emotional,2.9496855345912,159,1982
6116,"Pirate Movie, The (1982)",Adventure,English,General,2.70175438596491,171,1982
6118,Blind Chance (Przypadek) (1981),Drama,English,Emotional,3.8,205,1981
6119,Santa Claus Is a Stinker (Le PÃ¨re NoÃ«l est une ordure) (1982),Comedy,English,Feel-Good,3.65606936416185,173,1982
6120,Q: The Winged Serpent (1982),Drama,English,Emotional,2.86666666666667,180,1982
6121,Querelle (1982),Drama,English,Emotional,3.21666666666667,120,1982
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy,English,Feel-Good,3.80889621087315,607,1982
6123,Sunless (Sans Soleil) (1983),Documentary,English,General,4.00341685649203,439,1983
6124,Savannah Smiles (1982),Comedy,English,Feel-Good,3.31788079470199,151,1982
6125,"Secret Policeman's Other Ball, The (1982)",Comedy,English,Feel-Good,3.67558528428094,299,1982
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",Drama,English,Emotional,3.80731707317073,205,1982
6127,Shoot the Moon (1982),Drama,English,Emotional,3.604,125,1982
6128,Six Pack (1982),Comedy,English,Feel-Good,2.65131578947368,76,1982
6132,"New York Ripper, The (Squartatore di New York, Lo) (1982)",Crime,English,General,2.97,150,1982
6134,Starstruck (1982),Comedy,English,Feel-Good,3.2283950617284,81,1982
6135,Still of the Night (1982),Mystery,English,General,3.18604651162791,86,1982
6136,"South, The (Sur, El) (1983)",Drama,English,Emotional,3.63855421686747,83,1983
6139,Tempest (1982),Comedy,English,Feel-Good,3.15625,64,1982
6140,Tenebre (1982),Horror,English,Dark,3.56378132118451,439,1982
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,English,Feel-Good,2.56410256410256,156,1982
6143,Trail of the Pink Panther (1982),Comedy,English,Feel-Good,2.75063938618926,391,1982
6144,"Traviata, La (1982)",Drama,English,Emotional,3.80821917808219,73,1982
6147,"White Rose, The (WeiÃe Rose, Die) (1982)",Drama,English,Emotional,3.62903225806452,62,1982
6148,White Dog (1982),Drama,English,Emotional,3.39325842696629,178,1982
6151,Yol (a.k.a. The Way) (1982),Drama,English,Emotional,3.71686746987952,83,1982
6152,"Yor, the Hunter from the Future (1983)",Sci-Fi,English,Mind-Bending,1.97572815533981,103,1983
6153,Zapped! (1982),Comedy,English,Feel-Good,2.22118380062305,321,1982
6154,Deliver Us from Eva (2003),Comedy,English,Feel-Good,2.79220779220779,154,2003
6155,How to Lose a Guy in 10 Days (2003),Comedy,English,Feel-Good,3.19145774101835,7738,2003
6156,Shanghai Knights (2003),Action,English,Mass,3.09620771385477,4641,2003
6157,Daredevil (2003),Action,English,Mass,2.48752120184153,8254,2003
6158,"Jungle Book 2, The (2003)",Animation,English,Feel-Good,2.36104218362283,403,2003
6159,All the Real Girls (2003),Drama,English,Emotional,3.52410901467505,477,2003
6160,Amandla! A Revolution in Four Part Harmony (2002),Documentary,English,General,3.53846153846154,78,2002
6161,Painted Fire (Chihwaseon) (2002),Drama,English,Emotional,3.22727272727273,55,2002
6162,Gerry (2002),Adventure,English,General,3.12807881773399,406,2002
6163,He Loves Me... He Loves Me Not (Ã la folie... pas du tout) (2002),Romance,English,Emotional,3.64700996677741,602,2002
6166,Dennis the Menace (1993),Comedy,English,Feel-Good,2.39388020833333,1536,1993
6168,10 to Midnight (1983),Action,English,Mass,2.75769230769231,130,1983
6169,"Black Stallion Returns, The (1983)",Adventure,English,General,2.97033898305085,118,1983
6170,"Black Stallion, The (1979)",Adventure,English,General,3.61144578313253,996,1979
6172,"Countess from Hong Kong, A (1967)",Comedy,English,Feel-Good,2.53703703703704,54,1967
6173,Into the West (1992),Adventure,English,General,3.61111111111111,108,1992
6174,Kinjite: Forbidden Subjects (1989),Crime,English,General,2.25,62,1989
6176,Mr. Majestyk (1974),Action,English,Mass,3.0796178343949,157,1974
6177,Murphy's Law (1986),Action,English,Mass,2.94565217391304,92,1986
6178,"Patch of Blue, A (1965)",Drama,English,Emotional,3.83393501805054,277,1965
6179,"Prayer for the Dying, A (1987)",Action,English,Mass,3.34848484848485,66,1987
6180,Q & A (1990),Crime,English,General,3.04379562043796,137,1990
6181,"Red Badge of Courage, The (1951)",Drama,English,Emotional,3.45341614906832,161,1951
6182,"Thrill of It All, The (1963)",Comedy,English,Feel-Good,3.58510638297872,94,1963
6183,Pillow Talk (1959),Comedy,English,Feel-Good,3.68777533039648,908,1959
6184,"Man Who Fell to Earth, The (1976)",Drama,English,Emotional,3.36459709379128,1514,1976
6185,Dark Blue (2003),Action,English,Mass,3.15317919075145,519,2003
6186,Gods and Generals (2003),Action,English,Mass,2.92982456140351,399,2003
6187,"Life of David Gale, The (2003)",Crime,English,General,3.68442357512953,3088,2003
6188,Old School (2003),Comedy,English,Feel-Good,3.5921832884097,9275,2003
6190,"Lawless Heart, The (2003)",Comedy,English,Feel-Good,3.3953488372093,86,2003
6192,Open Hearts (Elsker dig for evigt) (2002),Romance,English,Emotional,3.6390243902439,205,2002
6193,Poolhall Junkies (2002),Comedy,English,Feel-Good,3.43815789473684,380,2002
6195,Stone Reader (2002),Documentary,English,General,3.74333333333333,150,2002
6196,Cradle 2 the Grave (2003),Action,English,Mass,2.84135240572172,769,2003
6197,Spider (2002),Drama,English,Emotional,3.38550501156515,1297,2002
6198,American Heart (1992),Crime,English,General,3.3780487804878,82,1992
6200,Insignificance (1985),Comedy,English,Feel-Good,3.385,100,1985
6201,Lady Jane (1986),Drama,English,Emotional,3.59215017064846,293,1986
6202,Late Marriage (Hatuna Meuheret) (2001),Comedy,English,Feel-Good,3.49342105263158,152,2001
6203,Life Stinks (1991),Comedy,English,Feel-Good,2.64897959183673,245,1991
6204,"Meteor Man, The (1993)",Comedy,English,Feel-Good,2.3037037037037,270,1993
6206,Seize the Day (1986),Drama,English,Emotional,3.49090909090909,55,1986
6207,"Slaughter Rule, The (2002)",Drama,English,Emotional,2.84905660377359,53,2002
6208,Teenagers from Outer Space (1959),Horror,English,Dark,1.97747747747748,111,1959
6210,Volcano High (Whasango) (2001),Action,English,Mass,3.03875968992248,129,2001
6211,Ten (2002),Drama,English,Emotional,3.62837837837838,148,2002
6212,Bringing Down the House (2003),Comedy,English,Feel-Good,2.73858046380885,1423,2003
6213,Tears of the Sun (2003),Action,English,Mass,3.20917707884533,2321,2003
6214,Irreversible (IrrÃ©versible) (2002),Crime,English,General,3.60966542750929,2421,2002
6215,Laurel Canyon (2002),Drama,English,Emotional,3.36725663716814,678,2002
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,English,Emotional,3.87134909596662,719,2001
6217,"Safety of Objects, The (2001)",Drama,English,Emotional,3.29585798816568,169,2001
6218,Bend It Like Beckham (2002),Comedy,English,Feel-Good,3.46027972027972,10725,2002
6219,"Hunted, The (2003)",Action,English,Mass,2.93020457280385,831,2003
6220,Willard (2003),Drama,English,Emotional,2.81889763779528,635,2003
6221,Gaudi Afternoon (2001),Comedy,English,Feel-Good,2.95081967213115,61,2001
6222,Prozac Nation (2001),Drama,English,Emotional,3.1563981042654,422,2001
6223,Spun (2001),Comedy,English,Feel-Good,3.38953488372093,946,2001
6225,King of Kings (1961),Drama,English,Emotional,3.13068181818182,88,1961
6226,"Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie fÃ¼hren kann, Die) (1975)",Drama,English,Emotional,3.70833333333333,156,1975
6228,"Talk of the Town, The (1942)",Comedy,English,Feel-Good,3.75186567164179,268,1942
6229,Two-Lane Blacktop (1971),Drama,English,Emotional,3.59929078014184,282,1971
6230,Bang the Drum Slowly (1973),Drama,English,Emotional,3.65895953757225,346,1973
6231,"Benny Goodman Story, The (1955)",Drama,English,Emotional,3.40234375,128,1955
6232,Born Free (1966),Adventure,English,General,3.40581717451524,361,1966
6233,Born Yesterday (1993),Comedy,English,Feel-Good,2.80168776371308,237,1993
6234,Equus (1977),Drama,English,Emotional,3.40579710144928,207,1977
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama,English,Emotional,3.92984934086629,1062,1990
6236,Fear Strikes Out (1957),Drama,English,Emotional,3.5,70,1957
6237,"Glenn Miller Story, The (1953)",Drama,English,Emotional,3.6624649859944,357,1953
6238,Green Card (1990),Comedy,English,Feel-Good,2.98897312198484,1451,1990
6239,Journey to the Center of the Earth (1959),Adventure,English,General,3.41645569620253,790,1959
6240,One Good Cop (1991),Action,English,Mass,2.79259259259259,135,1991
6241,Pauline at the Beach (Pauline Ã  la Plage) (1983),Comedy,English,Feel-Good,3.58227848101266,237,1983
6242,Ringu (Ring) (1998),Horror,English,Dark,3.59816901408451,3550,1998
6243,Ringu 2 (Ring 2) (1999),Horror,English,Dark,3.06008583690987,466,1999
6244,Salaam Bombay! (1988),Drama,English,Emotional,3.8551912568306,366,1988
6245,Sweet Charity (1969),Comedy,English,Feel-Good,3.23,200,1969
6247,Women in Love (1969),Drama,English,Emotional,3.61872146118721,219,1969
6248,Japon (a.k.a. Japan) (JapÃ³n) (2002),Drama,English,Emotional,3.24285714285714,70,2002
6249,Boat Trip (2003),Comedy,English,Feel-Good,2.30375782881002,479,2003
6250,Dreamcatcher (2003),Drama,English,Emotional,2.70384764865915,2573,2003
6251,Piglet's Big Movie (2003),Animation,English,Feel-Good,2.61888111888112,286,2003
6252,View from the Top (2003),Comedy,English,Feel-Good,2.74238578680203,788,2003
6254,"Awful Truth, The (1937)",Comedy,English,Feel-Good,3.84897172236504,778,1937
6255,"Bible, The (a.k.a. Bible... In the Beginning, The) (1966)",Drama,English,Emotional,2.77027027027027,74,1966
6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",Horror,English,Dark,3.27611940298507,67,1976
6257,I Am Curious (Yellow) (Jag Ã¤r nyfiken - en film i gult) (1967),Drama,English,Emotional,3.05343511450382,131,1967
6258,"Dames du Bois de Boulogne, Les (Ladies of the Bois de Boulogne, The) (Ladies of the Park) (1945)",Drama,English,Emotional,3.49009900990099,101,1945
6259,My Friend Flicka (1943),Children,English,General,3.14423076923077,104,1943
6260,"Robe, The (1953)",Drama,English,Emotional,3.0979381443299,194,1953
6261,Wind (1992),Action,English,Mass,3.17204301075269,93,1992
6263,Basic (2003),Drama,English,Emotional,3.2016369047619,1344,2003
6264,"Core, The (2003)",Action,English,Mass,2.64931271477663,2910,2003
6265,Head of State (2003),Comedy,English,Feel-Good,2.7272,625,2003
6266,What a Girl Wants (2003),Comedy,English,Feel-Good,3.11932144910868,1739,2003
6267,Assassination Tango (2002),Drama,English,Emotional,2.89893617021277,94,2002
6268,Raising Victor Vargas (2002),Comedy,English,Feel-Good,3.6964656964657,481,2002
6269,Stevie (2002),Documentary,English,General,3.90185676392573,377,2002
6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama,English,Emotional,3.8891779396462,961,1990
6271,Day for Night (La Nuit AmÃ©ricaine) (1973),Comedy,English,Feel-Good,3.91163793103448,696,1973
6272,Eye of God (1997),Drama,English,Emotional,3.41964285714286,56,1997
6273,In a Lonely Place (1950),Drama,English,Emotional,3.95599489795918,784,1950
6277,Winter Kills (1979),Drama,English,Emotional,3.23636363636364,55,1979
6279,"Good Thief, The (2002)",Crime,English,General,3.3681917211329,459,2002
6280,"Man Apart, A (2003)",Action,English,Mass,2.85954198473282,655,2003
6281,Phone Booth (2002),Drama,English,Emotional,3.35723713154421,9092,2002
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action,English,Mass,3.89797328420083,4342,2001
6285,Levity (2003),Drama,English,Emotional,3.27272727272727,143,2003
6286,"Man Without a Past, The (Mies vailla menneisyyttÃ¤) (2002)",Comedy,English,Feel-Good,3.82147790055249,1448,2002
6287,Anger Management (2003),Comedy,English,Feel-Good,2.9428,7500,2003
6288,Better Luck Tomorrow (2002),Crime,English,General,3.5133214920071,563,2002
6289,Ghosts of the Abyss (2003),Documentary,English,General,3.24054054054054,185,2003
6290,House of 1000 Corpses (2003),Horror,English,Dark,2.94924688932547,1527,2003
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime,English,General,3.83298319327731,1428,2002
6293,XX/XY (2002),Drama,English,Emotional,2.88759689922481,129,2002
6294,Bulletproof Monk (2003),Action,English,Mass,2.80699364214351,2202,2003
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,English,Feel-Good,2.35326086956522,92,2003
6296,"Mighty Wind, A (2003)",Comedy,English,Feel-Good,3.65793047256926,3682,2003
6297,Holes (2003),Adventure,English,General,3.51651651651652,4995,2003
6298,Malibu's Most Wanted (2003),Comedy,English,Feel-Good,2.3904347826087,575,2003
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,English,General,3.9045643153527,1446,2001
6300,Flickering Lights (Blinkende lygter) (2000),Action,English,Mass,3.77402597402597,385,2000
6301,Straw Dogs (1971),Drama,English,Emotional,3.7043771043771,1485,1971
6303,"Andromeda Strain, The (1971)",Mystery,English,General,3.64784348599378,2249,1971
6304,Brainscan (1994),Comedy,English,Feel-Good,2.8969298245614,228,1994
6305,Fahrenheit 451 (1966),Drama,English,Emotional,3.59378292939937,1898,1966
6306,I Am Trying to Break Your Heart (2002),Documentary,English,General,3.82736156351792,307,2002
6307,"Iceman Cometh, The (1973)",Drama,English,Emotional,3.44117647058824,51,1973
6308,Legal Eagles (1986),Comedy,English,Feel-Good,2.80865384615385,520,1986
6311,"Other Side of Heaven, The (2001)",Adventure,English,General,3.45070422535211,142,2001
6312,"Private Function, A (1984)",Comedy,English,Feel-Good,3.18279569892473,93,1984
6313,Sibling Rivalry (1990),Comedy,English,Feel-Good,2.59473684210526,95,1990
6314,Undercover Blues (1993),Comedy,English,Feel-Good,3.11087866108787,239,1993
6315,Wildcats (1986),Comedy,English,Feel-Good,2.91379310344828,435,1986
6316,"Wiz, The (1978)",Adventure,English,General,2.57704918032787,610,1978
6318,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy,English,Feel-Good,2.93831168831169,154,1991
6319,"My Father the Hero (Mon pÃ¨re, ce hÃ©ros.) (1991)",Comedy,English,Feel-Good,2.81605351170569,299,1991
6320,Scenes from a Mall (1991),Comedy,English,Feel-Good,2.5162037037037,216,1991
6321,Stella (1990),Drama,English,Emotional,2.61940298507463,67,1990
6322,Confidence (2003),Crime,English,General,3.44391025641026,1248,2003
6323,Identity (2003),Crime,English,General,3.61185667752443,7675,2003
6324,It Runs in the Family (2003),Comedy,English,Feel-Good,2.57142857142857,105,2003
6325,"Real Cancun, The (2003)",Documentary,English,General,1.87610619469027,226,2003
6326,City of Ghosts (2002),Crime,English,General,3.05511811023622,127,2002
6327,"Decade Under the Influence, A (2003)",Documentary,English,General,3.64736842105263,285,2003
6328,House of Fools (2002),Drama,English,Emotional,3.13636363636364,55,2002
6329,Manic (2001),Drama,English,Emotional,3.49130434782609,230,2001
6330,People I Know (2002),Crime,English,General,2.86196319018405,163,2002
6331,Spellbound (2002),Documentary,English,General,3.96159899276047,3177,2002
6332,"Lizzie McGuire Movie, The (2003)",Children,English,General,2.74183006535948,918,2003
6333,X2: X-Men United (2003),Action,English,Mass,3.56997568881686,24680,2003
6334,Blue Car (2002),Drama,English,Emotional,3.33673469387755,196,2002
6335,"Dancer Upstairs, The (2002)",Crime,English,General,3.63207547169811,371,2002
6337,Owning Mahowny (2003),Crime,English,General,3.51355661881978,627,2003
6338,Daddy Day Care (2003),Children,English,General,2.69243604004449,1798,2003
6339,"Man on the Train (Homme du train, L') (2002)",Comedy,English,Feel-Good,3.70715835140998,461,2002
6341,"Shape of Things, The (2003)",Drama,English,Emotional,3.38197424892704,466,2003
6342,"Trip, The (2002)",Comedy,English,Feel-Good,3.39655172413793,58,2002
6344,101 Reykjavik (101 ReykjavÃ­k) (2000),Comedy,English,Feel-Good,3.5511583011583,518,2000
6345,"Chorus Line, A (1985)",Comedy,English,Feel-Good,3.20817843866171,538,1985
6346,Absolute Beginners (1986),Musical,English,General,2.75609756097561,123,1986
